1	"learning to simplify with data hopelessly out of alignment | t nomoto - arxiv preprint arxiv:2204.00741, 2022"	Learning to Simplify with Data Hopelessly Out of Alignment	4/8/22 14:57	"T Nomoto - arXiv preprint arXiv:2204.00741, 2022"	"We consider whether it is possible to do text simplification without relying on a parallel  corpus, one that is made up of sentence-by-sentence alignments of complex and ground truth simple sentences. To this end, we introduce a number of concepts, some new and some not, including what we call Conjoined Twin Networks, Flip-Flop Auto-Encoders (FFA) and Adversarial Networks (GAN). A comparison is made between Jensen-Shannon (JS-GAN) and Wasserstein GAN, to see how they impact Cites: Sentence simplification with deep reinforcement learning"
1	"dynamic change detection in topics based on rolling ldas | j rieger, kr lange, j flossdorf, c jentsch - 2022"	Dynamic change detection in topics based on rolling LDAs	4/8/22 14:57	"J Rieger, KR Lange, J Flossdorf, C Jentsch - 2022"	"Topic modeling methods such as eg Latent Dirichlet Allocation (LDA) are popular techniques to analyze large text corpora. With huge amounts of textual data that are collected over time in various fields of applied research, it becomes also relevant to be able to automatically monitor the evolution of topics identified from some sort of dynamic topic modeling approach. For this purpose, we propose a dynamic change detection method that relies on a rolling version of the classical LDA that allows for Cites: A Bayesian model of diachronic meaning change"
1	"dietcode: automatic optimization for dynamic tensor programs | b zheng, z jiang, ch yu, h shen, j fromm, y liu"	DIETCODE: AUTOMATIC OPTIMIZATION FOR DYNAMIC TENSOR PROGRAMS	4/8/22 14:57	"B Zheng, Z Jiang, CH Yu, H Shen, J Fromm, Y Liu"	"Achieving high performance for compute-intensive operators in machine learning (ML) workloads is a crucial but challenging task. Many ML and system practitioners rely on vendor libraries or auto-schedulers to do the job. While the former requires large engineering efforts, the latter only supports static-shape workloads in existing works. It is difficult, if not impractical, to apply existing auto-schedulers directly to dynamic-shape workloads, as this leads to extremely long auto-scheduling time. We Cites: DyNet: the dynamic neural network toolkit (2017)"
0	"maxvit: multi-axis vision transformer | z tu, h talebi, h zhang, f yang, p milanfar, a bovik - arxiv preprint arxiv , 2022"	MaxViT: Multi-Axis Vision Transformer	4/8/22 14:57	"Z Tu, H Talebi, H Zhang, F Yang, P Milanfar, A Bovik - arXiv preprint arXiv , 2022"	"Transformers have recently gained significant attention in the computer vision community. However, the lack of scalability of self-attention mechanisms with respect to image size has limited their wide adoption in state-of-the-art vision backbones. In this paper we introduce an efficient and scalable attention model we call multi-axis attention, which consists of two aspects: blocked local and dilated global attention. These design choices allow global-local spatial interactions on arbitrary input Cites: Auto-scaling Vision Transformers without Training"
0	"delta keyword transformer: bringing transformers to the edge through dynamically pruned multi-head self-attention | z jelicov, m verhelst - 2022"	Delta Keyword Transformer: Bringing Transformers to the Edge through Dynamically Pruned Multi-Head Self-Attention	4/8/22 14:57	"Z Jelicov, M Verhelst - 2022"	"Multi-head self-attention forms the core of Transformer networks. However, their quadratically growing complexity with respect to the input sequence length impedes their deployment on resourceconstrained edge devices. We address this challenge by proposing a dynamic pruning method, which exploits the temporal stability of data across tokens to reduce inference cost. The threshold-based method only retains significant differences between the subsequent tokens, effectively reducing the Cites: Mobilebert: a compact task-agnostic bert for resource-limited devices"
1	"2 the apperception engine | r evans - kant and artificial intelligence, 2022"	2 The Apperception Engine	4/8/22 14:57	"R Evans - Kant and Artificial Intelligence, 2022"	"This paper describes an attempt to repurpose Kant sa priori psychology as the architectural blueprint for a machine learning system. First, it describes the conditions that must be satisfied for the agent to achieve unity of experience: the intuitions must be connected, via binary relations, so as to satisfy various unity conditions. Second, it shows how the categories are derived within this model: the categories are pure unary predicates that are derived from the pure binary relations. Third, I describe how Cites: Neural logic machines"
1	"model-free and model-based policy evaluation when causality is uncertain | da bruns-smith - international conference on machine learning, 2021"	Model-free and model-based policy evaluation when causality is uncertain	4/8/22 14:57	"DA Bruns-Smith - International Conference on Machine Learning, 2021"	"When decision-makers can directly intervene, policy evaluation algorithms give valid causal estimates. In off-policy evaluation (OPE), there may exist unobserved variables that both impact the dynamics and are used by the unknown behavior policy. These confounders will introduce spurious correlations and naive estimates for a new policy will be biased. We develop worst-case bounds to assess sensitivity to these unobserved confounders in finite horizons when confounders are drawn iid Cites: Breaking the curse of horizon: Infinite-horizon off-policy estimation"
0	"fast hypergraph regularized nonnegative tensor ring decomposition based on low-rank approximation | x zhao, y yu, g zhou, q zhao, w sun - applied intelligence, 2022"	Fast hypergraph regularized nonnegative tensor ring decomposition based on low-rank approximation	4/8/22 14:57	"X Zhao, Y Yu, G Zhou, Q Zhao, W Sun - Applied Intelligence, 2022"	"Tensor ring (TR) decomposition is a highly effective tool for obtaining the low-rank character of multi-way data. Recently, nonnegative tensor ring (NTR) decomposition combined with manifold learning has emerged as a promising approach for exploiting the multi-dimensional structure and extracting features from tensor data. However, an existing method such as graph regularized tensor ring (GNTR) decomposition only models the pair-wise similarities of objects. The graph cannot Cites: Learning with hypergraphs: Clustering, classification, and"
1	"mgdcf: distance learning via markov graph diffusion for neural collaborative filtering | j hu, s qian, q fang, c xu - arxiv preprint arxiv:2204.02338, 2022"	MGDCF: Distance Learning via Markov Graph Diffusion for Neural Collaborative Filtering	4/8/22 14:57	"J Hu, S Qian, Q Fang, C Xu - arXiv preprint arXiv:2204.02338, 2022"	"Collaborative filtering (CF) is widely used by personalized recommendation systems, which aims to predict the preference of users with historical user-item interactions. In recent years, Graph Neural Networks (GNNs) have been utilized to build CF models and have shown promising performance. Recent state-of-the-art GNN-based CF approaches simply attribute their performance improvement to the high-order neighbor aggregation ability of GNNs. However, we observe that some powerful Cites: Learning with Local and Global Consistency."
1	"ai as an active writer: interaction strategies with generated text in human-ai collaborative fiction writing | d yang, y zhou, z zhang, tjj li, r lc - 2022"	AI as an Active Writer: Interaction strategies with generated text in human-AI collaborative fiction writing	4/8/22 14:57	"D Yang, Y Zhou, Z Zhang, TJJ Li, R LC - 2022"	"Abstract Machine Learning (ML) has become an important part of the creative process for human fiction writers, allowing them to utilize various sources of information and be inspired by strategies and data previously seldom explored. To investigate how human writers collaborate with ML systems in fiction writing, we prototyped a web-based human-AI collaborative writing tool that allows writers to shorten, edit, summarize, and regenerate text produced by AI. To investigate the Cites: ProoFVer: Natural Logic Theorem Proving for Fact Verification"
1	"perfect: prompt-free and efficient few-shot learning with language models | rk mahabadi, l zettlemoyer, j henderson, m saeidi - arxiv preprint arxiv , 2022"	PERFECT: Prompt-free and Efficient Few-shot Learning with Language Models	4/8/22 14:57	"RK Mahabadi, L Zettlemoyer, J Henderson, M Saeidi - arXiv preprint arXiv , 2022"	"Current methods for few-shot fine-tuning of pretrained masked language models (PLMs) require carefully engineered prompts and verbalizers for each new task to convert examples into a cloze-format that the PLM can score. In this work, we propose PERFECT, a simple and efficient method for few-shot fine-tuning of PLMs without relying on any such handcrafting, which is highly effective given as few as 32 data points. PERFECT makes two key design choices: First, we show that manually Cites: Cutting down on prompts and parameters: Simple few-shot"
1	"improved and efficient conversational slot labeling through question answering | g fuisz, i vuli, s gibbons, i casanueva - arxiv preprint arxiv , 2022"	Improved and Efficient Conversational Slot Labeling through Question Answering	4/8/22 14:57	"G Fuisz, I Vuli, S Gibbons, I Casanueva - arXiv preprint arXiv , 2022"	"Transformer-based pretrained language models (PLMs) offer unmatched performance across the majority of natural language understanding (NLU) tasks, including a body of question answering (QA) tasks. We hypothesize that improvements in QA methodology can also be directly exploited in dialog NLU; however, dialog tasks must be textit {reformatted} into QA tasks. In particular, we focus on modeling and studying textit {slot labeling}(SL), a crucial component of NLU Cites: AdapterFusion: Non-destructive task composition for transfer learning"
1	"metaaid: a flexible framework for developing metaverse applications via ai technology and human editing | h zhu - arxiv preprint arxiv:2204.01614, 2022"	MetaAID: A Flexible Framework for Developing Metaverse Applications via AI Technology and Human Editing	4/8/22 14:57	"H Zhu - arXiv preprint arXiv:2204.01614, 2022"	"Achieving the expansion of domestic demand and the economic internal circulation requires balanced and coordinated support from multiple industries (domains) such as consumption, education, entertainment, engineering infrastructure, etc., which is indispensable for maintaining economic development. Metaverse applications may help with this task and can make many industries more interesting, more efficient, and provide a better user experience. The first challenge is that metaverse Cites: Scalable zero-shot entity linking with dense entity retrieval"
0	"dynamic commonsense knowledge fused method for chinese implicit sentiment analysis | j liao, m wang, x chen, s wang, k zhang - information processing & management, 2022"	Dynamic commonsense knowledge fused method for Chinese implicit sentiment analysis	4/8/22 14:57	"J Liao, M Wang, X Chen, S Wang, K Zhang - Information Processing & Management, 2022"	"Compared with explicit sentiment analysis that attracts considerable attention, implicit sentiment analysis is a more difficult task due to the lack of sentimental words. The abundant information in an external sentimental knowledge base can play a significant complementary and expansion role. In this paper, a sentimental commonsense knowledge graph embedded multi-polarity orthogonal attention model is proposed to learn the implication of the implicit sentiment. We analyzed the Cites: Commonsense knowledge base completion with structural and"
0	"poi-3dgcn: predicting odor intensity of monomer flavors based on three-dimensionally embedded graph convolutional network | q liu, d luo, t wen, h gholamhosseini, x qiu, j li - expert systems with , 2022"	POI-3DGCN: Predicting odor intensity of monomer flavors based on three-dimensionally embedded graph convolutional network	4/8/22 14:57	"Q Liu, D Luo, T Wen, H GholamHosseini, X Qiu, J Li - Expert Systems with , 2022"	"The relationship between spatial information of molecular topology and odor characteristics has received increasing attention from the academic community. Odor intensity (OI) prediction, as one of the most important topics in the olfactory systems (OS), has been thoroughly investigated in the past. Nonetheless, traditional methods have certain limitations as they usually require high-precision instruments and are time-consuming in collecting OI datasets. Here, we created a novel and efficient Cites: Chemical-Reaction-Aware Molecule Representation Learning"
0	ml-miner: a machine learning tool used for identification of novel biosynthetic gene clusters | pa wambo - 2022	ML-Miner: A Machine Learning Tool Used for Identification of Novel Biosynthetic Gene Clusters	4/8/22 14:57	PA Wambo - 2022	"Identifying biosynthetic gene clusters from genomic data is challenging, with many in- silico tools suffering from a high rediscovery rate due to their dependence on rule- based algorithms. Next generation sequencing has provided an abundance of genomic information, and it has been hypothesized that there are many undiscovered biosynthetic gene clusters within this dataset. Here, we aim to develop a machine learning tool, ML-Miner, that infers patterns that describe a biosynthetic Cites: Structure-based protein function prediction using graph"
0	"korpatelectra: a pre-trained language model for korean patent literature to improve performance in the field of natural language processing (korean patent | jm jang, jo min, hs noh - journal of the korea society of computer and , 2022"	KorPatELECTRA: A Pre-trained Language Model for Korean Patent Literature to improve performance in the field of natural language processing (Korean Patent	4/8/22 14:57	"JM Jang, JO Min, HS Noh - Journal of the Korea Society of Computer and , 2022"	"In the field of patents, as NLP (Natural Language Processing) is a challenging task due to the linguistic specificity of patent literature, there is an urgent need to research a language model optimized for Korean patent literature. Recently, in the field of NLP, there have been continuous attempts to establish a pre-trained language model for specific domains to improve performance in various tasks of related fields. Among them, ELECTRA is a pre-trained language model by Google using a new Cites: KLUE: Korean language understanding evaluation"
1	"causal graphsage: a robust graph method for classification based on causal sampling | t zhang, hr shan, ma little - pattern recognition, 2022"	Causal GraphSAGE: A Robust Graph Method for Classification Based on Causal Sampling	4/8/22 14:57	"T Zhang, HR Shan, MA Little - Pattern Recognition, 2022"	"GraphSAGE is a widely-used graph neural network for classification, which generates node embeddings in two steps: sampling and aggregation. In this paper, we introduce causal inference into the GraphSAGE sampling stage, and propose Causal GraphSAGE (C-GraphSAGE) to improve the robustness of the classifier. In C- GraphSAGE, we use causal bootstrapping to obtain a weighting between the target node s neighbors and their label. Then, these weights are used to resample the Cites: Advancing graphsage with a data-driven node sampling"
0	"self-attentive moving average for time series prediction | y su, c cui, h qu - applied sciences, 2022"	Self-Attentive Moving Average for Time Series Prediction	4/8/22 14:57	"Y Su, C Cui, H Qu - Applied Sciences, 2022"	"Time series prediction has been studied for decades due to its potential in a wide range of applications. As one of the most popular technical indicators, moving average summarizes the overall changing patterns over a past period and is frequently used to predict the future trend of time series. However, traditional moving average indicators are calculated by averaging the time series data with equal or predefined weights, and ignore the subtle difference in the importance of different Cites: Learning phrase representations using RNN encoder-decoder for"
1	"why exposure bias matters: an imitation learning perspective of error accumulation in language generation | k arora, le asri, h bahuleyan, jck cheung - arxiv preprint arxiv:2204.01171, 2022"	Why Exposure Bias Matters: An Imitation Learning Perspective of Error Accumulation in Language Generation	4/8/22 14:57	"K Arora, LE Asri, H Bahuleyan, JCK Cheung - arXiv preprint arXiv:2204.01171, 2022"	"Current language generation models suffer from issues such as repetition, incoherence, and hallucinations. An often-repeated hypothesis is that this brittleness of generation models is caused by the training and the generation procedure mismatch, also referred to as exposure bias. In this paper, we verify this hypothesis by analyzing exposure bias from an imitation learning perspective. We show that exposure bias leads to an accumulation of errors, analyze why perplexity fails to Cites: Neural text generation with unlikelihood training"
0	"salisa: saliency-based input sampling for efficient video object detection | be bejnordi, a habibian, f porikli, a ghodrati - arxiv preprint arxiv:2204.02397, 2022"	SALISA: Saliency-based Input Sampling for Efficient Video Object Detection	4/8/22 14:57	"BE Bejnordi, A Habibian, F Porikli, A Ghodrati - arXiv preprint arXiv:2204.02397, 2022"	"High-resolution images are widely adopted for high-performance object detection in videos. However, processing high-resolution inputs comes with high computation costs, and naive down-sampling of the input to reduce the computation costs quickly degrades the detection performance. In this paper, we propose SALISA, a novel non- uniform SALiency-based Input SAmpling technique for video object detection that allows for heavy down-sampling of unimportant background regions while Cites: Globally-aware multiple instance classifier for breast cancer"
1	"better intermediates improve ctc inference | t komatsu, y fujita, j lee, l lee, s watanabe, y kida - arxiv preprint arxiv , 2022"	Better Intermediates Improve CTC Inference	4/8/22 14:57	"T Komatsu, Y Fujita, J Lee, L Lee, S Watanabe, Y Kida - arXiv preprint arXiv , 2022"	"This paper proposes a method for improved CTC inference with searched intermediates and multi-pass conditioning. The paper first formulates self- conditioned CTC as a probabilistic model with an intermediate prediction as a latent representation and provides a tractable conditioning framework. We then propose two new conditioning methods based on the new formulation:(1) Searched intermediate conditioning that refines intermediate predictions with beam-search,(2) Cites: Latent-variable non-autoregressive neural machine translation"
1	"evaluation of fake news detection with knowledge-enhanced language models | c whitehouse, t weyde, p madhyastha, n komninos - arxiv preprint arxiv , 2022"	Evaluation of Fake News Detection with Knowledge-Enhanced Language Models	4/8/22 14:57	"C Whitehouse, T Weyde, P Madhyastha, N Komninos - arXiv preprint arXiv , 2022"	"Recent advances in fake news detection have exploited the success of large-scale pre-trained language models (PLMs). The predominant state-of-the-art approaches are based on fine-tuning PLMs on labelled fake news datasets. However, large-scale PLMs are generally not trained on structured factual data and hence may not possess priors that are grounded in factually accurate knowledge. The use of existing knowledge bases (KBs) with rich human-curated factual information has thus Cites: K-adapter: Infusing knowledge into pre-trained models with adapters"
1	"benchmarking library recognition in tweets | t zhang, dp chandrasekaran, f thung, d lo - 2022"	Benchmarking Library Recognition in Tweets	4/8/22 14:57	"T Zhang, DP Chandrasekaran, F Thung, D Lo - 2022"	"Software developers often use social media (such as Twitter) to share programming knowledge such as new tools, sample code snippets, and tips on programming. One of the topics they talk about is the software library. The tweets may contain useful information about a library. A good understanding of this information, eg, on the developer s views regarding a library can be beneficial to weigh the pros and cons of using the library as well as the general sentiments towards the library. However, it is Cites: Graphcodebert: Pre-training code representations with data flow"
0	"assessing the impact of ocr noise on multilingual event detection over digitised documents | e boros, nk nguyen, g lejeune, a doucet - international journal on digital libraries, 2022"	Assessing the impact of OCR noise on multilingual event detection over digitised documents	4/8/22 14:57	"E Boros, NK Nguyen, G Lejeune, A Doucet - International Journal on Digital Libraries, 2022"	"Event detection is a crucial task for natural language processing and it involves the identification of instances of specified types of events in text and their classification into event types. The detection of events from digitised documents could enable historians to gather and combine a large amount of information into an integrated whole, a panoramic interpretation of the past. However, the level of degradation of digitised documents and the quality of the optical character recognition (OCR) tools Cites: A language-independent neural network for event detection"
1	"leveraging transformer self attention encoder for crisis event detection in short texts | p kyriakidis, d chatzakou, t tsikrika, s vrochidis - european conference on , 2022"	Leveraging Transformer Self Attention Encoder for Crisis Event Detection in Short Texts	4/8/22 14:57	"P Kyriakidis, D Chatzakou, T Tsikrika, S Vrochidis - European Conference on , 2022"	"Analyzing content generated on social media has proven to be a powerful tool for early detection of crisis-related events. Such an analysis may allow for timely action, mitigating or even preventing altogether the effects of a crisis. However, the high noise levels in short texts present in microblogging platforms, combined with the limited publicly available datasets have rendered the task difficult. Here, we propose deep learning models based on a transformer self-attention encoder, which is Cites: A language-independent neural network for event detection"
1	"gameofthronesqa: answer-aware question-answer pairs for tv series | ak lahiri, qv hu - european conference on information retrieval, 2022"	GameOfThronesQA: Answer-Aware Question-Answer Pairs for TV Series	4/8/22 14:57	"AK Lahiri, QV Hu - European Conference on Information Retrieval, 2022"	"In this paper, we offer a corpus of question answer pairs related to the TV series generated from paragraph contexts. The data set called GameofThronesQA V1. 0 contains 5237 unique question answer pairs from the Game Of Thrones TV series across the eight seasons. In particular, we provide a pipeline approach for answer aware question generation, where the answers are extracted based on the named entities from the TV series. This is different to the traditional methods which generate Cites: Question generation for question answering"
1	"span-based dual-decoder framework for aspect sentiment triplet extraction | y chen, z zhang, g zhou, x sun, k chen - neurocomputing, 2022"	Span-based Dual-decoder framework for Aspect Sentiment Triplet Extraction	4/8/22 14:57	"Y Chen, Z Zhang, G Zhou, X Sun, K Chen - Neurocomputing, 2022"	"Aspect sentiment triplet extraction (ASTE) aims to extract aspects from review sentences along with their corresponding opinions and sentiments to form opinion triplets. Since each factor within a sentiment triplet could be a single word or a phrase, defining and implementing the span-level features for this span-level task is critical and challenging. However, prior works typically formulate the ASTE task as a sequence tagging problem and address it with token-level models, limiting the Cites: Adaptive recursive neural network for target-dependent twitter"
1	"do as i can, not as i say: grounding language in robotic affordances | m ahn, a brohan, n brown, y chebotar, o cortes - arxiv preprint arxiv , 2022"	"Do As I Can, Not As I Say: Grounding Language in Robotic Affordances"	4/8/22 14:57	"M Ahn, A Brohan, N Brown, Y Chebotar, O Cortes - arXiv preprint arXiv , 2022"	"Large language models can encode a wealth of semantic knowledge about the world. Such knowledge could be extremely useful to robots aiming to act upon high- level, temporally extended instructions expressed in natural language. However, a significant weakness of language models is that they lack real-world experience, which makes it difficult to leverage them for decision making within a given embodiment. For example, asking a language model to describe how to clean a spill Cites: Piglet: Language grounding through neuro-symbolic interaction in"
1	"ctrleval: an unsupervised reference-free metric for evaluating controlled text generation | p ke, h zhou, y lin, p li, j zhou, x zhu, m huang - arxiv preprint arxiv:2204.00862, 2022"	CTRLEval: An Unsupervised Reference-Free Metric for Evaluating Controlled Text Generation	4/8/22 14:57	"P Ke, H Zhou, Y Lin, P Li, J Zhou, X Zhu, M Huang - arXiv preprint arXiv:2204.00862, 2022"	"Existing reference-free metrics have obvious limitations for evaluating controlled text generation models. Unsupervised metrics can only provide a task-agnostic evaluation result which correlates weakly with human judgments, whereas supervised ones may overfit task-specific data with poor generalization ability to other datasets. In this paper, we propose an unsupervised reference-free metric called CTRLEval, which evaluates controlled text generation from different aspects Cites: DExperts: Decoding-time controlled text generation with experts"
0	"dt2i: dense text-to-image generation from region descriptions | s frolov, p bansal, j hees, a dengel - arxiv preprint arxiv:2204.02035, 2022"	DT2I: Dense Text-to-Image Generation from Region Descriptions	4/8/22 14:57	"S Frolov, P Bansal, J Hees, A Dengel - arXiv preprint arXiv:2204.02035, 2022"	"Despite astonishing progress, generating realistic images of complex scenes remains a challenging problem. Recently, layout-to-image synthesis approaches have attracted much interest by conditioning the generator on a list of bounding boxes and corresponding class labels. However, previous approaches are very restrictive because the set of labels is fixed a priori. Meanwhile, text-to-image synthesis methods have substantially improved and provide a flexible way for Cites: CLIPScore: A reference-free evaluation metric for image captioning"
0	"swapmix: diagnosing and regularizing the over-reliance on visual context in visual question answering | v gupta, z li, a kortylewski, c zhang, y li, a yuille - arxiv preprint arxiv:2204.02285, 2022"	SwapMix: Diagnosing and Regularizing the Over-Reliance on Visual Context in Visual Question Answering	4/8/22 14:57	"V Gupta, Z Li, A Kortylewski, C Zhang, Y Li, A Yuille - arXiv preprint arXiv:2204.02285, 2022"	"While Visual Question Answering (VQA) has progressed rapidly, previous works raise concerns about robustness of current VQA models. In this work, we study the robustness of VQA models from a novel perspective: visual context. We suggest that the models over-rely on the visual context, ie, irrelevant objects in the image, to make predictions. To diagnose the model s reliance on visual context and measure their robustness, we propose a simple yet effective perturbation technique, SwapMix Cites: Oscar: Object-semantics aligned pre-training for vision-language"
0	"french crows-pairs: extending a challenge dataset for measuring social bias in masked language models to a language other than english | a nvol, y dupont, j bezanon, k fort - acl 2022-60th annual meeting of the , 2022"	French CrowS-Pairs: Extending a challenge dataset for measuring social bias in masked language models to a language other than English	4/8/22 14:57	"A Nvol, Y Dupont, J Bezanon, K Fort - ACL 2022-60th Annual Meeting of the , 2022"	Warning: This paper contains explicit statements of offensive stereotypes which may be upsetting. Much work on biases in natural language processing has addressed biases linked to the social and cultural experience of English speaking individuals in the United States. We seek to widen the scope of bias studies by creating material to measure social bias in language models (LMs) against specific demographic groups in France. We build on the US-centered CrowS-pairs dataset to create a multilingual Cites: Social bias frames: Reasoning about social and power
1	"gittables: a large-scale corpus of relational tables | mhs computing, ds computing"	GitTables: A Large-Scale Corpus of Relational Tables	4/6/22 16:01	"MHS Computing, DS Computing"	"The practical success of deep learning has sparked interest in improving relational table tasks, like data search, with models trained on large table corpora. Existing corpora primarily contain tables extracted from HTML pages, limiting the capability to represent offline database tables. To train and evaluate high-capacity models for applications beyond the Web, we need additional resources with tables that resemble relational database tables. Cites: Ten years of webtables"
1	"event transition planning for open-ended text generation | q li, p li, w bi, z ren, y lai, l kong"	Event Transition Planning for Open-ended Text Generation	4/6/22 16:01	"Q Li, P Li, W Bi, Z Ren, Y Lai, L Kong"	"Open-ended text generation tasks, such as dialogue generation and story completion, require models to generate a coherent continuation given limited preceding context. The openended nature of these tasks brings new challenges to the neural auto-regressive text generators nowadays. Despite these neural models are good at producing human-like text, it is difficult for them to arrange causalities and relations between given facts and possible ensuing events. To bridge this gap Cites: Mixout: Effective regularization to finetune large-scale pretrained"
0	"collective entity alignment for knowledge fusion of power grid dispatching knowledge graphs | l yang, c lv, x wang, j qiao, w ding, j zhang - ieee/caa journal of , 2022"	Collective Entity Alignment for Knowledge Fusion of Power Grid Dispatching Knowledge Graphs	4/6/22 16:01	"L Yang, C Lv, X Wang, J Qiao, W Ding, J Zhang - IEEE/CAA Journal of , 2022"	"Abstract Knowledge graphs (KGs) have been widely accepted as powerful tools for modeling the complex relationships between concepts and developing knowledge- based services. In recent years, researchers in the field of power systems have explored KGs to develop intelligent dispatching systems for increasingly large power grids. With multiple power grid dispatching knowledge graphs (PDKGs) constructed by different agencies, the knowledge fusion of different PDKGs is useful for providing Cites: Embedding entities and relations for learning and inference in"
1	"recommending scientific datasets using author networks in ensemble methods | x wang, f van harmelen, z huang - 2022"	Recommending Scientific Datasets Using Author Networks in Ensemble Methods	4/6/22 16:01	"X WANG, F VAN HARMELEN, Z HUANG - 2022"	"Open access to datasets is increasingly driving modern science. Consequently, discovering such datasets is becoming an important functionality for scientists in many different fields. We investigate methods for dataset recommendation: the task of recommending relevant datasets given a dataset that is already known to be relevant. Previous work has used meta-data descriptions of datasets and interest profiles of authors to support dataset recommendation. In this work, we are the first to Cites: Complex embeddings for simple link prediction"
1	"summarization tool for multimedia data | s kadagadkai, m patil, a nagathan, a harish - global transitions , 2022"	Summarization Tool for Multimedia Data	4/6/22 16:01	"S Kadagadkai, M Patil, A Nagathan, A Harish - Global Transitions , 2022"	"Text summarization is an important Natural Language Processing problem. Manual text summarization is a laborious and time-consuming task. Owing to the advancements in the field of Natural Language Processing, this task can be effectively moved from manual to automated text summarization. This paper proposes a model named Term Frequency-Inverse Document Frequency (TF-IDF) Summarization Tool which implements a text analytics approach called TF-IDF to Cites: Text summarization with pretrained encoders"
0	"rnn-based deep learning for physical activity recognition using smartwatch sensors: a case study of simple and complex activity recognition | s mekruksavanich, a jitpattanakul - mathematical biosciences and engineering, 2022"	RNN-based deep learning for physical activity recognition using smartwatch sensors: A case study of simple and complex activity recognition	4/6/22 16:01	"S Mekruksavanich, A Jitpattanakul - Mathematical Biosciences and Engineering, 2022"	"Currently, identification of complex human activities is experiencing exponential growth through the use of deep learning algorithms. Conventional strategies for recognizing human activity generally rely on handcrafted characteristics from heuristic processes in time and frequency domains. The advancement of deep learning algorithms has addressed most of these issues by automatically extracting features from multimodal sensors to correctly classify human physical activity. This Cites: Effective approaches to attention-based neural machine translation"
0	"elunet: an efficient and lightweight u-shape network for real-time semantic segmentation | y ai, j guo, y wang - journal of electronic imaging, 2022"	ELUNet: an efficient and lightweight U-shape network for real-time semantic segmentation	4/6/22 16:01	"Y Ai, J Guo, Y Wang - Journal of Electronic Imaging, 2022"	"The demand to design lightweight semantic segmentation models on mobile devices is growing. Current U-shape structures can improve the segmentation accuracy. However, they can hardly achieve lightweight requirements due to their inefficient encoders. Besides, partial details and edges are damaged during the process of repeated downsampling. To this end, we propose an efficient and lightweight U- shape network (ELUNet) for real-time semantic segmentation. In the encoder, a light Cites: Espnet: Efficient spatial pyramid of dilated convolutions for"
1	the shallow and the deep | m biehl	The Shallow and the Deep	4/6/22 16:01	M Biehl	"The publication may also be distributed here under the terms of Article 25fa of the Dutch Copyright Act, indicated by the Taverne license. More information can be"
1	found on the university of groningen website: https://www  . rug. nl/library/open- | access/self-archiving-pure/taverneamendment.	found on the University of Groningen website: https://www  . rug. nl/library/open-	4/6/22 16:01	access/self-archiving-pure/taverneamendment.	Cites: On the Number of Linear Regions of Deep Neural Networks
1	"topic-guided conversational recommender in multiple domains | l liao, r takanobu, y ma, x yang, m huang, ts chua - ieee transactions on , 2022"	Topic-Guided Conversational Recommender in Multiple Domains	4/6/22 16:01	"L Liao, R Takanobu, Y Ma, X Yang, M Huang, TS Chua - IEEE Transactions on , 2022"	"Conversational systems have recently attracted significant attention. Both the research community and industry believe that it will exert huge impact on human- computer interaction, and specifically, the IR/RecSys community has begun to explore Conversational Recommendation. In real-life scenarios, such systems are often urgently needed in helping users accomplishing different tasks under various situations. However, existing works still face several shortcomings:(1) Most efforts are Cites: A knowledge-grounded neural conversation model"
1	"multifunctional automatic news article summarization ai system for efficient summarization | xgi nakamura, a li - 2022"	Multifunctional Automatic News Article Summarization AI System for Efficient Summarization	4/6/22 16:01	"XGI Nakamura, A Li - 2022"	"Nowadays, many media outlets deliver summaries of news, which helps readers to understand news efficiently. However, manually writing a summary of each news article requires specialized skills, and leads to the issue of securing the human resources. NTT DOCOMO has developed a multifunctional AI system for automatic news article summarization. This system generates summaries based on the user s intention, reducing the time required for summarization and addressing the shortage Cites: Get to the point: Summarization with pointer-generator networks"
0	"covid-19 personal health mention detection from tweets using dual convolutional neural network | l luo, y wang, h liu - expert systems with applications, 2022"	COVID-19 Personal Health Mention Detection from Tweets Using Dual Convolutional Neural Network	4/6/22 16:01	"L Luo, Y Wang, H Liu - Expert Systems with Applications, 2022"	"Twitter offers extensive and valuable information on the spread of COVID-19 and the current state of public health. Mining tweets could be an important supplement for public health departments in monitoring the status of COVID-19 in a timely manner and taking the appropriate actions to minimize its impact. Identifying personal health mentions (PHM) is the first step of social media public health surveillance. It aims to identify whether a person s health condition is mentioned in a tweet, and it serves as Cites: Glove: Global vectors for word representation"
1	"uncertainty as a swiss army knife: new adversarial attack and defense ideas based on epistemic uncertainty | of tuna, fo catak, mt eskil - complex & intelligent systems, 2022"	Uncertainty as a Swiss army knife: new adversarial attack and defense ideas based on epistemic uncertainty	4/6/22 16:01	"OF Tuna, FO Catak, MT Eskil - Complex & Intelligent Systems, 2022"	"Although state-of-the-art deep neural network models are known to be robust to random perturbations, it was verified that these architectures are indeed quite vulnerable to deliberately crafted perturbations, albeit being quasi-imperceptible. These vulnerabilities make it challenging to deploy deep neural network models in the areas where security is a critical concern. In recent years, many research studies have been conducted to develop new attack methods and come up with new Cites: Neural machine translation by jointly learning to align and translate"
